Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Study_Hours_per_Week,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
Male,23,,45.54,91.01,79.7,73.66,1.12,93.59,16.9,High,1,5.4
Female,20,74.18,81.57,89.76,,98.12,7.89,82.16,27.9,Medium,1,5
Male,19,91.86,52.84,68.35,63.72,95.09,1.28,98.63,7,Medium,1,7.2
Male,24,65.9,96.08,73.63,93.53,89.88,7.26,52,13.3,Low,8,5.1
Male,24,66.94,70.99,82.8,55.46,52.85,5.28,86.1,21.9,Medium,1,6
Male,24,87.58,67.61,80.6,60.38,70.1,3.86,65.71,12.3,Low,5,6.5
Male,19,89.25,66.06,40.99,98.52,84.8,6.13,51.16,26,Low,10,8.7
Male,24,61.48,81.56,47.35,56.74,51.48,7.72,91.3,29.7,Low,6,8.9
Male,21,98.64,67.14,49.76,94.41,61.79,9.41,58.13,12,Medium,7,5.2
Male,20,54.22,47.72,85.34,85.2,94.38,2.65,60.7,14,Medium,5,4.7
Female,21,53.43,92.81,66.41,53.65,56.49,9.47,67.02,29.2,Low,9,5.1
Male,23,79.78,65.7,72.73,74.19,52.57,9.61,89.42,14,Low,1,6.6
Male,20,,44.44,86.36,75.95,79.03,8.14,81.23,18.9,Medium,7,7.9
Female,19,98.04,71.76,60.46,96.61,97.32,8.81,63.24,24.2,Low,6,6.6
Male,21,70.25,78.84,84.93,,91.73,6.92,58.42,16,Medium,9,8.7
Male,22,51.26,56.53,66.54,72.34,98.74,0.39,55.48,14.3,Low,6,7.2
Male,20,,88.02,62.63,55.62,87.68,5.75,57.49,17.4,Low,2,6.4
Male,19,64.48,80.19,59.98,81.96,71.87,7.47,93.41,24.5,Low,9,7.9
Male,18,71.65,79.02,97.9,60.54,97.33,9.42,96.13,12.8,Low,4,8.8
Male,20,,65.25,86.32,53.88,71.33,5.7,98.4,13.8,Low,9,5.7
Female,20,,97.71,41.21,99.85,67.5,7.94,91.74,9.7,High,3,5.4
Female,23,74.3,56.45,97.44,63.48,72.41,7.05,94.37,22.5,Medium,3,5.1
Female,22,71.32,74.66,86.53,,90.7,2.81,90.81,27.5,Low,5,6.7
Female,23,85.63,58.54,48.95,,95.88,1.55,97.9,9.6,Medium,8,6.3
Female,24,,84.69,44.58,91.08,67.88,7.51,92.28,5.9,Low,9,5.2
Male,20,59.26,42.87,58.49,53.2,73.11,2.34,73.1,14.5,Medium,4,7.6
Male,20,,42.75,77.45,55.27,94.92,2.45,66.16,15.3,High,8,5.5
Male,24,,88.65,76.99,54.51,52.35,6.44,79.21,21.1,Medium,10,7.8
Male,22,58.95,66.06,56.55,52.35,89.19,7.89,80.41,7.1,Medium,5,8.2
Male,22,,60.47,66.74,82.97,72.71,5.82,78.75,25.5,Low,9,8.3
Female,21,99.72,76.45,52.71,79.42,68.83,8.85,85.34,19.3,Medium,3,4.7
Female,19,82.61,82.11,43.03,83.14,72.35,2.11,84.95,18.6,Low,8,5.5
Male,19,80.33,52.07,71.02,75.28,70.93,2.52,54.36,12.9,Medium,5,6.6
Male,21,,51.13,60.82,90.88,87.83,6.37,64.28,14.1,High,8,8.2
Male,19,65.63,97.49,72.57,77.33,96.4,8.29,94.49,6.4,Medium,10,6
Female,20,,75.38,96.79,95.94,74.57,5.39,79.5,23.8,High,1,7.3
Female,21,98.45,63.41,48.6,74.28,91.64,0.1,66.43,20.1,Low,9,6.3
Male,21,74.84,88.09,40.12,89.53,86.6,6.77,92.52,29.4,Medium,5,4.1
Female,19,64.51,71.51,44.61,70.37,66.53,8.14,62.45,13.8,High,3,5.6
Male,18,88.51,54.5,67.76,71.76,79.37,2.77,70.46,21.7,Low,2,7.8
Female,19,,52.4,82.42,92.45,83.34,0.54,63.81,28,High,3,7.7
Female,23,,63.81,74.85,,51.17,5.18,93.57,22.8,Low,1,8.4
Male,18,90.95,91.59,69.69,78.25,69.8,0.42,86.41,6,High,6,7
Female,21,56.25,43.69,61.24,86.32,99.63,4.16,73.01,20.8,Low,7,7.8
Female,18,98.84,53.11,58.6,87.52,81.86,0.18,96.62,18.6,Low,10,6.1
Male,20,99.28,93.59,62.58,79.57,66.71,2.25,96.37,17.5,Low,7,5.7
Female,22,96.84,47.3,76.7,72.4,62.5,3.89,85.58,18.8,Low,2,5.7
Male,18,74.8,77.78,50.07,63.04,60.47,1.12,94.6,16.5,High,3,4.8
Female,23,62.3,52.81,86.28,95.47,70.08,1.14,85.97,22.3,Low,4,6.2
Male,22,79.1,76.35,74.52,68.49,59.66,8.27,81.41,5.4,Medium,10,8.1
Male,20,71,62.99,56.15,89.95,56.76,0.41,71.04,9.7,High,7,4.1
Female,23,60.3,46.1,70.07,,68.2,6.89,63.67,14.1,High,10,6.9
Female,24,71.18,74.95,97.77,61.61,80.35,8.14,53.01,16.3,High,8,4.9
Male,22,,80.98,41.23,67.28,57.32,1.31,90.04,8.3,High,9,7.7
Female,24,53.55,80.82,51.97,,52.22,1.95,56.11,25.5,Low,6,4.7
Female,20,66.67,78.22,66.9,65.97,51.73,6.41,70.52,28.2,High,7,4.8
Female,22,50.89,70.01,78.31,52.07,63.37,3.16,61.73,23.8,Low,8,4.2
Male,22,87.47,71.17,52.73,58.69,59.51,4.76,72.73,28.2,Low,7,6.2
Male,19,,78.14,95.88,62.96,76.96,8.36,65.75,23.6,Low,7,7.2
Male,23,53.13,81.42,78.55,58.8,72.79,1.38,91.48,16,Medium,9,5.4
Female,23,,79.29,92.65,60.19,66.24,6.2,98.91,14.8,Low,10,4.2
Female,18,51.13,75.22,59.76,88.45,91.68,9.42,97.08,9.2,Low,6,8.7
Male,24,79.5,49.35,89.74,70.6,75.25,0.57,81.12,7.2,Medium,1,8.3
Male,24,88.82,52.64,62.69,,54.58,0.6,98.96,10.5,Medium,3,6.3
Female,23,89.39,55.61,55.17,98.33,64.79,5.55,70.04,18.3,Low,5,8.1
Female,23,51.71,95.18,94.7,72.34,98.67,9.6,76.12,8.4,Medium,9,8
Female,22,95.32,85.56,45.53,96.38,98.85,2.2,62.84,28.8,Low,1,6.8
Female,24,,73.17,96.57,64.95,62.73,3.31,94.9,10.5,Medium,2,6.6
Male,21,78.07,55.12,67.51,70.03,58.36,0.99,58.99,25.8,Medium,3,7.3
Female,19,74.1,46.65,99.56,69.81,74.78,3.62,80.52,25.5,High,4,7.6
Female,18,52.24,93.93,72.38,77.3,74.07,0.44,89.97,8.5,High,6,8.1
Male,19,78.1,93.56,85.45,79.21,70.51,3.89,79.77,22.8,Low,7,6.9
Male,18,70.47,46.64,40.42,62.41,76.47,5.55,53.94,25.6,Low,7,7.7
Female,20,88.64,87.83,69.8,89.68,61.61,9.75,80.57,27.1,High,2,4.9
Male,22,,66.8,84.25,74.83,55.75,8.18,88.35,28.8,Medium,3,7.7
Female,23,84.18,59.44,86.97,50.35,78.52,8.22,59.39,28.3,Medium,1,4.3
Female,23,55.07,84.35,49.48,79.57,96.63,2.28,86.85,12.8,Medium,1,7.3
Male,21,56.65,76.86,65.14,89.9,56.89,0.87,93.93,11.7,Medium,6,7.6
Male,24,56.99,86.8,65.14,62.52,85.24,6.03,99.32,14.9,Low,4,8.8
Female,24,52.28,44.46,46.22,51.89,71.89,5.21,70.5,16.6,Medium,10,6.1
Male,19,77.07,59.12,66.58,90.36,64.7,5.17,51.26,10.8,High,4,4.6
Female,19,89.7,59.16,88.43,98.81,92.66,1.09,70.95,7.2,Low,9,5.7
Female,19,80.52,59.79,58.01,53.83,72.82,4.94,83.01,21.4,Low,8,6.1
Female,24,78.75,70.15,65.95,96.9,79.17,1.5,94.57,9.4,Medium,3,7.8
Male,23,84.03,56.98,97.66,67.96,72.15,4.22,96.91,27.9,High,3,4.9
Female,24,66.98,66.66,41.9,97.07,54.06,0.62,95.48,12.2,High,8,4.8
Female,19,68.1,62.07,75.49,82.44,79.75,8.57,82.9,9.9,Medium,2,5.1
Female,22,65.71,84.12,84.61,94.51,70.94,0.13,84.13,9.9,Medium,10,5.2
Male,18,85.61,76.21,85.65,89.29,54.34,9.39,50.12,12.2,High,5,8.6
Female,23,58.08,79.22,82.96,51.4,79.79,8.63,68.19,20.3,Low,6,4.8
Female,22,50.65,52.64,83.59,53.27,50.49,7.53,95.34,29.5,High,5,6.1
Female,20,79.81,59.53,43.54,76.29,60.43,9.83,84.48,17.2,Low,1,6
Male,22,97.12,41.27,72.05,56.48,89.05,0.54,73.4,20,Medium,5,4.6
Female,22,80.47,46.5,86.98,73.05,51.9,6.42,55.21,26.1,High,9,4.5
Female,20,89.15,55.9,45.64,97.73,82.33,8.49,62.32,13.4,Medium,10,8.5
Male,22,83.64,43.93,40.72,,97.49,1.27,77.75,9.5,Low,2,8.2
Male,18,74.87,76.16,88.87,74.45,58.56,5.85,94.88,15.8,High,3,8.7
Female,23,85.92,99.89,82.74,69.21,70.86,3.94,54.79,13,Medium,6,5.6
Female,21,91.21,46.05,64.73,81.49,78.77,4.36,57.69,26.7,Low,3,6.6
Female,24,61.24,89.27,96.42,59.69,72.52,9.13,82.75,29.4,Low,6,5.3
Male,20,,47.13,86,,81.02,5.39,64.71,22.2,Low,7,6
Male,23,61.19,80.19,98.07,92.94,70.2,0.93,58.49,21.3,Low,3,8
Female,19,72.61,78.59,95.76,90.57,57.43,9.37,58.92,22.9,Medium,4,6.4
Male,18,,94.16,68.88,89.46,54.45,1.85,74.63,16.7,Medium,6,4.5
Female,21,67.26,46.84,85.28,88.55,87.22,8.93,79.19,20.7,High,1,4
Female,18,,58.93,80.15,72.97,61.93,9.71,95.22,6.8,Medium,1,5.2
Male,18,93.02,45.45,88.69,86.44,92.37,8.78,76.49,17.3,Low,5,4.9
Female,19,75.77,64.44,87.26,69.36,87.15,6.77,84.56,13.3,Low,8,8
Male,21,76.77,94.7,49.19,55.04,52.47,7.44,59.03,6.3,Low,1,7.3
Male,24,93.04,86.89,54.02,,60.06,7,85.67,18.6,High,1,8.2
Female,18,74.53,83.37,55.94,57.93,64.6,4.61,82.43,14,Low,1,6.1
Male,19,84.08,71.98,89.11,69.54,79.72,2.74,60.81,19.8,Medium,10,6.9
Female,20,54.28,93.01,88.64,64.87,90.49,2.85,83.47,17.8,Medium,1,6.1
Male,19,58.93,66.97,69.72,79.96,53.02,7.31,60.57,11.9,High,9,5.1
Female,22,70.22,48.98,74.85,68.08,62.48,6.26,79.68,18.5,Low,2,7.2
Female,23,74.74,90.26,89.62,85.28,68.81,5.85,83.44,14.5,Low,6,5.9
Female,19,98.29,56.78,58.76,75.61,59.17,6.53,84.67,28,Low,2,5.2
Male,19,98.53,43.22,43.01,95.97,77.26,7.75,95.46,14.4,Low,5,8.7
Female,19,92.56,47.56,68.96,,73.9,7.48,97.39,6,Medium,5,4.5
Male,24,65.78,76.54,94.82,84.39,65.82,1.05,90.51,24.1,Medium,9,7.9
Male,18,98.2,76.42,87.43,,75.84,3.63,93.94,29.1,Medium,4,6.7
Male,24,,55.61,62,,67.79,2.64,50.97,9.2,Low,6,7.8
Male,21,69.65,83.63,43.89,68.58,67.16,5.38,68.13,29.3,Medium,4,4.4
Male,19,85.08,86.42,78.22,65.27,63.27,0.61,51.99,20.4,Low,6,6
Female,19,50.83,95.23,90.07,,77.02,7.62,61.24,26.2,High,3,8
Male,22,57.31,75.1,79.9,63.26,72.21,1.07,69.09,16.8,High,4,8.1
Female,22,91.48,86.77,65.5,75.09,59.82,2.71,93.38,20.6,Medium,9,7.9
Female,20,82.28,85.19,47.4,,50.65,7.83,75.59,26,Low,1,7.7
Male,20,68.21,55.47,94.65,,57.55,0.52,82.44,29.6,High,7,5.9
Female,22,75.03,58.61,56.56,57.89,52.14,6.6,68.14,9.6,High,3,7.6
Female,21,95.26,68.71,53.46,63.61,71.58,9.24,80.15,27.5,Low,9,4.5
Male,20,81.58,41.14,88.96,55.05,61.25,6.18,90.78,21.7,Medium,7,4.8
Female,23,69.91,57.84,98.87,96.33,71.02,7.13,65.06,28.7,Low,2,6.7
Male,23,56.02,68.43,79.61,93.63,66.47,7.92,96.61,13,Low,5,6.7
Male,21,,46.48,77.49,65.42,76.9,2.22,60.67,11.1,Low,1,6.4
Male,22,98.92,47.58,59.17,62.35,86.19,5.81,95.97,14.1,Medium,1,7.7
Female,20,71.87,67.79,41.22,95.27,73.97,3.09,51.41,27.1,Low,7,6.8
Female,19,73.59,83.86,51.51,50.09,53.1,2.49,77.14,16.5,Low,7,4.3
Female,22,74.93,90.02,75.07,80.03,50.88,1.92,99.26,28.8,Low,8,8.4
Female,20,94.21,72.78,49.08,95.8,60.66,5.85,80.49,11.1,Low,8,7.1
Male,21,80.2,68.48,93.03,,71.25,7.95,77.74,10.5,Medium,7,8.5
Male,23,84.68,63.06,51.29,50.15,52.25,8.76,84.12,22,Medium,3,6.1
Female,21,69.47,51.58,71.33,60.94,66.39,4.29,64.47,12.3,Low,3,4
Male,20,51.45,48.79,70.72,96.12,94.35,3.73,52.7,8.2,Low,2,7.8
Female,21,96.55,87.51,76.24,50.85,54.5,6.87,62.55,14.4,Medium,1,6.8
Male,20,97.46,67.9,59.65,69.74,97.43,7.8,58.81,11.7,High,8,4.1
Male,20,97.46,87.42,92.41,89.49,92.83,2.53,96.18,15.3,Medium,6,6.9
Male,21,,82.24,66.66,,91.59,2.97,92.61,9.7,Low,5,8.7
Male,18,90.76,51.63,82.01,73.88,93.18,5.33,65.89,28.9,Medium,1,5
Male,19,84.23,70.62,78.15,61.62,54,4.44,91.8,25,Low,5,5.4
Female,22,92.23,66.64,47.03,79.99,57.56,7.06,60.59,26,Low,10,7.2
Female,23,80.03,65.43,77.36,63.19,56.72,5.04,59.98,12.4,Medium,8,8.1
Male,19,,72.55,73.04,62.76,55.56,1.12,88.38,26.4,Low,8,7.2
Female,22,69.56,98.92,93.92,90.38,66.39,1.66,66.35,19.8,High,10,7.4
Male,22,98.56,88.77,92.85,57.71,91.51,9.02,53.24,6.4,High,6,5.6
Male,23,67.56,94.22,49.06,50.28,62.6,2.27,86,8.8,Low,2,4.1
Male,19,,41.78,44.9,66.84,62.21,0.5,99.48,16.1,High,2,8.2
Male,23,54.66,48.42,57.68,74.55,83.79,7.31,78.3,14.8,Low,2,9
Female,20,66.71,45.09,99.2,85.25,54.85,6.84,63.18,24.9,Medium,8,8.3
Male,23,67.55,55.79,41.29,89.06,68.01,6,68.65,26.8,Medium,8,6
Female,21,52.58,66.51,80.37,83.18,64.77,5.02,82.43,26.6,Medium,8,5.8
Male,18,55.95,78.52,76.51,81.33,92.37,9.7,85.07,14.4,Low,1,8.8
Male,18,,70.05,78.79,83.29,75.73,1.2,94.32,20.9,High,9,8.9
Female,18,,94.19,53.1,63.58,82.32,5.1,95.44,17.4,Low,10,7.1
Male,19,53.17,96.39,53.6,,56.45,5.64,93.06,27.2,Medium,4,6.6
Male,19,64.94,49.81,65.84,80.82,96.45,0.22,82.42,27.2,Medium,9,6.6
Female,20,50.51,91.17,45.75,53.28,66.12,4.12,72.49,6.3,High,7,5
Female,24,84.78,68.9,44.48,,85.34,7.83,83.97,19.3,Medium,3,7.6
Female,18,81.02,67.2,45.3,70.32,97.73,4.71,83.33,17.6,Medium,10,4.9
Male,20,82.25,87.1,74.38,76.67,75.43,8.75,60.9,24.3,Low,10,5
Male,24,68.72,45.59,63.86,74.32,75.38,6.45,75.38,9.9,Medium,3,7.4
Female,18,60.41,92.95,57.62,85.91,55.86,7.66,60.41,22.4,Medium,2,8.3
Female,19,86.02,80.25,58.95,73.67,69.51,8.04,94.96,23.5,Medium,7,7.3
Male,24,,92.52,52.44,,92.62,6.9,66.16,5.7,Low,8,6.4
Male,21,56.93,99.67,64.69,69.02,56.76,7.49,90.27,15.8,Low,1,7.5
Female,21,74.34,71.08,52.18,76.27,95.88,6.95,68.86,29.5,Low,7,6.3
Female,21,62.44,45.6,81.88,50.16,83.37,5.5,88.19,12.5,Medium,2,7.3
Female,23,,49.99,47.44,65.52,71.05,5.67,61.05,27.1,High,7,7.9
Female,21,86.72,59.42,96.89,,77.32,1.9,88.19,19.7,Medium,6,4.1
Male,22,76.9,46.21,45.39,66.68,57.52,8.27,58.98,12.4,Medium,9,5.1
Male,18,60.81,88.92,96.61,62.66,60.87,3.12,74.54,25.9,High,7,7.5
Male,21,65.5,57.81,90,77.18,64.32,5.36,55.68,29.8,Medium,9,6
Male,24,98.33,98.55,80.84,,69.24,2.5,76.39,23.6,Low,5,6.6
Female,22,92.43,82.16,94.74,76.58,95.78,6.96,91.04,6.5,Medium,6,7.4
Male,22,94,50.41,48.35,65.18,68.38,9.75,87.78,6.3,Medium,6,6.6
Female,22,73,68.56,50.58,69.16,76.19,8.02,52.54,17.3,High,3,8.2
Male,20,81.19,68.01,55.13,89.57,58.1,6.19,74.61,5.2,High,3,5.9
Male,24,68.84,69.55,54.69,,86.8,5.68,92.61,21.9,High,1,7.5
Male,20,53.89,72.14,58.65,72.31,78.01,4.9,82.51,5.4,Low,4,6.1
Female,22,70.05,41.87,74.54,78.88,72,2.05,52.96,29.3,Low,3,6.6
Male,23,79.7,81.18,41.69,88.34,97.36,3.48,66.28,27,Medium,7,4.6
Female,21,64.36,69.23,62.94,87.29,94.53,4.06,77.83,25.4,Low,6,8.2
Female,18,92.4,87.46,54.78,59.27,82.98,9.45,58.63,25.3,Medium,9,5.6
Male,24,57.56,88.92,76.4,,96.09,4.26,84.1,25.9,Medium,10,5.5
Female,23,68.36,53.83,99.11,67.41,78.24,5.86,81.74,15.9,Medium,3,4.4
Male,19,56.25,42.91,71.06,59.38,91.35,9.22,60.12,24.8,Medium,6,6.5
Female,20,70.24,82.19,65.54,50.61,70.47,5.18,77.52,14.2,Medium,9,6.1
Male,21,51.98,98.67,62.09,58.7,54.34,2.51,90.59,26.2,Medium,10,4.5
Female,21,63.63,66.8,87.1,90.41,99.71,3.81,68.74,20.4,Medium,3,7.8
Female,19,70.04,55.58,44.32,77.3,58.28,3.76,62.35,14,High,9,4.3
Male,19,,49.4,97.59,67.08,62.58,7.15,85.06,23.6,High,3,4.7
Male,24,77.18,57.25,65.08,80.42,58.16,2.96,53.54,11.1,Low,1,6.3
Male,21,63.75,59.68,58.82,,66.87,7.3,91.63,29.1,High,3,5.8
Male,19,76.15,65.43,98.44,67.72,64.46,8.89,97.17,21.6,Low,5,5.4
Female,21,75.45,79.32,96.15,73.3,80.06,3.36,98.24,15,Medium,8,6.8
Female,23,65.81,56.39,78.52,53.21,99.82,1.35,71.63,18.8,High,1,6.6
Female,24,91.51,43.06,41.11,79.85,52.63,6.39,81.16,23.4,Medium,4,6.2
Female,19,77.28,62.4,84.91,67.82,88.92,3.61,92.87,24.9,Low,10,7.9
Male,23,66.61,91.34,60.13,71.68,56.4,5.34,61.17,29.4,Medium,8,6.5
Female,23,97.37,69.9,63.3,71.13,50.99,6.34,51.39,10.2,High,6,8.9
Male,19,92.26,97.89,49.52,81.62,81.93,4.08,69.23,17.6,Medium,4,8
Female,24,99.13,70.22,71.41,78.62,93.67,9.25,94.22,7.3,High,3,4.5
Male,21,84.61,56.55,84.67,71.11,58.81,4,75.25,7.1,Medium,1,5.4
Male,22,68.91,51.6,56.38,50.85,67.08,3.07,76.51,7.6,High,10,6.7
Male,21,64.04,81.67,96.32,81.05,58.44,8.86,84.57,11.5,Low,8,6.3
Male,18,83.17,72.18,51.68,93.98,95.33,1.36,78.73,22.4,Medium,2,4.2
Male,19,99.04,76.24,43.98,88.48,63.52,1.24,52.72,26.5,Low,7,6.6
Female,20,81.34,85.31,78.66,99.08,72.24,9.36,78.04,15.9,Medium,3,7
Male,24,94.08,83.55,90.96,56.95,94.74,2.09,82.4,18.9,Low,5,6.3
Female,19,66.46,42.6,97.19,61.13,77.64,1.48,82.08,10.2,Low,6,8.3
Female,18,,88.15,86.03,76.96,96.64,5.35,86.42,24.8,High,3,6.8
Male,23,95.31,71.96,51.98,61.79,96.32,0.47,76,27.2,Medium,6,7.9
Female,20,87.84,63.5,98.66,51.73,73.08,6.2,95,17.1,Low,7,6.9
Female,20,,72.25,95.17,70.11,79.12,4.53,73.21,9,Medium,10,8.5
Female,21,88.74,76.75,49.79,64.38,61.52,6.4,75.91,5.1,Medium,7,5.1
Male,22,72.43,48.97,73.53,63.19,99.53,2.84,89.02,18.4,Medium,2,8.2
Male,21,76.55,65.04,73.33,97.66,63.92,9.05,91.66,17.4,Medium,2,6.2
Male,24,95.03,60.14,66.55,61.92,89.17,2.71,82.42,28.1,Medium,3,7.5
Male,20,77.58,61.02,99.06,56.47,65.65,6.38,56.32,5.9,Low,7,6.8
Female,20,62.77,45.48,43.58,56.27,65.65,9.45,66.6,8.7,Medium,1,4.5
Female,22,71.78,49.59,77.63,90.32,55.19,4.01,51.01,9.9,Medium,8,6.2
Female,24,,49.71,52.32,85.74,77.99,1.61,64.77,18.7,Medium,4,7.4
Female,19,54.84,62.39,71.64,56.47,62.24,0.68,78.51,12.1,High,6,8.5
Female,22,87.19,93.67,86.78,,57.42,9.63,90.26,10.1,Medium,5,5.1
Female,23,55.47,52.36,54.8,87.37,61.33,7.64,79.28,17.9,Low,1,5.8
Male,21,,64.97,63.6,63.73,62.55,9.19,51.99,6,Low,5,5.8
Female,19,90.23,58.7,97.05,99.08,75.2,6.99,62.96,29.4,Medium,5,6.6
Female,21,73.38,87.24,85.69,77.03,69.3,3.42,78.9,26.5,Medium,7,8.3
Female,22,92.1,43.01,74.36,59.6,53.77,1.23,85.45,11.8,Low,9,6
Male,19,67.09,51.79,53.32,92.94,76.8,9.29,93.32,13.4,Medium,9,4.7
Female,22,97.88,52.64,65.52,65.97,89.39,4.9,98.38,11.1,Low,1,6.5
Female,23,60.47,99.58,86.44,64.44,78.71,3.97,94.59,28.2,Low,5,4.2
Male,18,51.91,74.25,89.23,66.37,98.73,5.78,73.37,21.3,Medium,4,5.7
Female,20,93.62,48.34,54.68,88.41,54.96,1.07,87.35,18,High,7,6.6
Male,24,87.61,56.33,79.72,58.66,91.06,3.09,62.03,17.7,Low,5,6.6
Male,19,61.6,50.07,45.7,69.09,75.28,6.38,53.19,9.1,Low,2,8.1
Female,20,99.24,47.48,41.39,51.54,76.08,1,52.75,29.1,Medium,4,8
Female,18,75.11,87.83,72.92,91.33,75.95,1.35,62.07,27.9,Low,10,5.4
Male,19,97.55,69.75,53.46,67.04,66.27,5.11,51.88,28.8,Low,4,5.5
Female,20,75.25,77.87,44.73,62.41,66.23,6.23,92.51,12.3,High,10,8.9
Female,20,73.59,59.88,83.79,78.99,81.59,1.87,74.5,16.9,High,3,6
Male,19,72.46,73.22,69.88,85.25,52.24,0.33,90.55,18,Medium,5,4.7
Male,20,66.74,55.45,87.78,90.64,79.44,9.58,96.99,17.2,Low,8,7.3
Female,20,76.69,58.48,79.84,67.39,86.23,0.27,99.7,5.5,Low,2,5.2
Male,19,72.63,79.13,83.79,90.62,67.82,0.02,96.86,25.8,Medium,2,7
Female,24,51.84,49.02,58.44,73.24,60.87,3.23,85.83,23.7,Medium,9,8.1
Female,20,63.02,77.03,55.8,55.06,60.67,2.22,72.1,16.9,Medium,5,4.9
Female,20,60.66,91.13,76.05,92.32,54.09,5.74,79.9,11.7,Low,2,6.3
Female,24,93.37,47.23,52,77.38,54.49,8.94,90.82,20.9,Medium,2,5.9
Male,21,79.94,93.85,88.92,80.12,58.33,4.81,94.88,8.5,Low,3,9
Female,23,88.18,44.77,71.38,96.87,50.96,7.73,97.82,29.9,High,9,7.6
Male,21,97.84,60.93,53.62,77.96,63.31,9.09,86.53,8.1,Medium,6,4.4
Female,18,82.2,76.63,77.51,50.28,65.32,1.89,77,6.5,Low,1,5.1
Female,21,99.13,73.56,96.7,,99.76,4.88,98.42,20.3,High,10,4.8
Male,21,65.59,45.78,44.93,64.24,99.58,6.42,97.93,16.6,High,3,4.1
Female,18,59.31,87.93,46.56,75.09,59.35,3.32,73.88,23,Medium,5,5.6
Male,20,70.17,98.39,90.63,60.24,60.65,7.4,82.43,8.2,Medium,4,5.6
Male,20,73.54,50.87,46.58,64.85,74.6,7.05,90.46,14.1,Low,5,5.2
Female,21,94.77,93.71,42.36,84.33,57.44,4.21,71.65,17.5,Low,1,6.8
Female,18,78,73.41,60.88,71.48,75.2,0.88,91.47,16.2,Medium,1,5.1
Female,20,64.61,96.16,68,81.36,69.97,0.12,55.57,19.6,High,2,8.7
Female,22,,50.57,74.17,91.18,66.23,3.69,74.06,7.5,Medium,9,7.7
Male,19,75.29,87.52,70.44,67.04,91.13,0.82,74.13,17.6,Medium,3,4.6
Female,19,58.11,43.59,94.79,78.42,91.41,7.82,84.23,18.9,Medium,8,5.3
Female,23,78.84,92.99,86.12,88.88,99.39,3.34,55.82,27,High,10,8.9
Female,19,95.57,80.45,99.03,85.76,61.15,6.66,55.16,19.3,Medium,3,5
Female,21,92.13,62.22,68.59,76.99,94.41,3.46,95.03,18.7,Low,3,4.6
Female,19,79.34,51.43,45.06,69.17,76.89,7.96,65.19,25.3,High,9,5.2
Male,19,68.85,88.99,97.33,70.38,79.57,8.88,66.35,6.6,Low,9,7.6
Female,22,54.35,76.19,40.25,71.66,94.81,8.38,88.84,21.2,Medium,2,6.6
Male,20,73.48,61.62,86.57,67.44,97.13,4.84,70.75,25.3,High,8,4.3
Female,22,87.6,66.63,41.88,84.95,86.34,0.84,91.65,7.4,Medium,9,5.8
Female,21,68.01,89.59,85.67,56.27,67.39,3.72,70.07,25.3,Medium,7,4.4
Female,19,,60.34,96.28,,74.48,4.24,88.03,24.7,Low,8,5.5
Male,24,96.57,45.38,63.36,88.95,80.75,9.6,76.27,5,Medium,1,4.9
Female,20,91.08,94.68,54.46,64.91,91.43,5.65,96.79,11.2,High,2,5.1
Male,23,,63.24,53.58,52.13,82.9,6.41,66.37,8.8,Low,8,7.9
Male,23,56.84,60.9,69.5,85.57,68.27,7.82,68.13,17.8,Low,3,7.9
Female,19,57.25,52.26,50.25,86.72,70.89,5.68,98.5,27.9,Low,7,7.7
Male,19,55.16,93.85,80.38,98.18,52.52,5.98,86.88,20.1,Low,7,7.4
Female,23,80.81,53.05,62.1,62.69,96.21,2.45,88.63,20,Medium,8,5.2
Female,23,55.78,78.2,59.39,54.14,54.41,0.59,64.8,8.1,Low,8,6.2
Male,24,92.13,92.85,67.68,95.76,79,7.21,76.6,21.7,Medium,8,6.3
Female,21,99.65,42.09,72.56,62.93,93.58,8.49,65.68,27.2,Medium,5,6.7
Female,19,68.32,89.73,48.52,86.08,71.04,4.12,62.99,15.7,Medium,1,8.3
Male,23,72.68,64.64,82.47,53.03,90.01,5.49,76.76,22,Low,9,8.4
Male,24,85.58,79.48,92.98,88.03,90.19,3.07,99.39,12.4,Medium,9,5.1
Male,18,96.86,62.34,56.68,56.35,52.99,4.5,60.73,11.7,Medium,6,6.2
Male,23,94.7,81.73,50.82,84.78,70.61,2.09,62.13,9.6,Medium,9,4.7
Male,20,52.88,55.26,85.63,76.62,84.55,7.6,62.16,11,High,7,7.2
Male,20,,41.32,51.01,,71.12,4.92,89.59,13.6,High,4,6.9
Female,18,87.73,96.87,42.48,51.85,77.26,5.47,75.52,19.2,High,10,8.3
Male,21,84.44,40.98,77.15,64.6,79.72,0.37,69.24,24.5,High,10,6.6
Male,19,56.66,89.45,54.39,53.48,57.56,6.22,92.19,12.2,Low,4,7.9
Female,19,75.1,50.15,50.31,93.96,70.6,2.03,64.87,9.2,Medium,1,5.6
Female,23,89.04,63.53,98.9,79.7,51.42,3.83,69.61,16.2,Low,9,7.5
Male,20,60.94,89.35,57.51,76.75,57.48,4.13,53.68,24.7,High,6,4.2
Male,21,,52.36,94.21,56.57,75.61,4.49,55.95,14.7,High,7,4.8
